Date,Store,Product,ProductType,Forecast,OpeningStock,Production,AvailableForSale,Sales,ClosingStock,Loss,ForecastError,ForecastAbsoluteError,SellThroughRate,InventoryStatus,StockoutFlag,LossFlag,ProductionMethod,IsEventDay,EventName,PromotionType,PromotionTarget,SalesSource
2026-07-20,Shop_C,エクレア,regular,17,0,19,19,16,3,0,1,1,0.8421,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-20,Shop_C,シュー,regular,32,4,32,36,31,5,0,1,1,0.8611,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-20,Shop_C,パール,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-20,Shop_C,プリン,regular,11,0,12,12,8,4,0,3,3,0.6667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-20,Shop_C,リッチエクレア,regular,6,1,6,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-20,Shop_C,リッチシュー,regular,19,1,20,21,14,7,0,5,5,0.6667,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-20,Shop_C,季節シュー,seasonal,10,0,11,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,アップルパイ,regular,6,4,3,7,4,3,0,2,2,0.5714,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,エクレア,regular,12,0,13,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,シュー,regular,25,4,24,28,22,6,0,3,3,0.7857,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,パール,regular,11,2,10,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,プリン,regular,9,0,10,10,9,1,0,0,0,0.9,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,リッチエクレア,regular,8,3,6,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,リッチシュー,regular,11,1,11,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_A,季節シュー,seasonal,12,2,11,13,10,3,0,2,2,0.7692,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,アップルパイ,regular,3,1,3,4,4,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,エクレア,regular,8,0,9,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,シュー,regular,20,5,17,22,22,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,パール,regular,6,1,6,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,プリン,regular,11,0,12,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,リッチエクレア,regular,5,5,1,6,5,1,0,0,0,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,リッチシュー,regular,13,1,14,15,14,1,0,-1,1,0.9333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_B,季節シュー,seasonal,7,4,4,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,アップルパイ,regular,5,0,6,6,6,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,エクレア,regular,15,3,14,17,11,6,0,4,4,0.6471,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,シュー,regular,32,5,31,36,33,3,0,-1,1,0.9167,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,パール,regular,9,0,10,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,プリン,regular,10,4,7,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,リッチエクレア,regular,6,0,7,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,リッチシュー,regular,14,7,9,16,13,3,0,1,1,0.8125,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-21,Shop_C,季節シュー,seasonal,12,1,12,13,13,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,アップルパイ,regular,6,3,4,7,5,2,0,1,1,0.7143,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,エクレア,regular,11,1,11,12,9,3,0,2,2,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,シュー,regular,24,6,21,27,24,3,0,0,0,0.8889,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,パール,regular,13,2,13,15,7,8,0,6,6,0.4667,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,プリン,regular,8,1,8,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,リッチエクレア,regular,10,2,9,11,10,1,0,0,0,0.9091,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,リッチシュー,regular,14,0,16,16,15,1,0,-1,1,0.9375,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_A,季節シュー,seasonal,9,3,7,10,9,1,0,0,0,0.9,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,アップルパイ,regular,6,0,7,7,2,5,0,4,4,0.2857,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,エクレア,regular,11,2,10,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,シュー,regular,20,0,22,22,21,1,0,-1,1,0.9545,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,パール,regular,7,0,8,8,6,2,0,1,1,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,プリン,regular,8,2,7,8,4,4,1,4,4,0.5,Low closing stock,False,True,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,リッチエクレア,regular,4,1,4,5,5,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,リッチシュー,regular,12,1,12,13,11,2,0,1,1,0.8462,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_B,季節シュー,seasonal,8,0,9,9,5,4,0,3,3,0.5556,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,アップルパイ,regular,7,0,8,8,4,4,0,3,3,0.5,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,エクレア,regular,15,6,11,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,シュー,regular,31,3,32,35,28,7,0,3,3,0.8,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,パール,regular,11,0,12,12,6,6,0,5,5,0.5,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,プリン,regular,12,2,11,13,9,4,0,3,3,0.6923,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,リッチエクレア,regular,7,0,8,8,5,3,0,2,2,0.625,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,リッチシュー,regular,15,3,14,17,17,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-22,Shop_C,季節シュー,seasonal,12,0,13,13,10,3,0,2,2,0.7692,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,アップルパイ,regular,8,2,7,9,7,2,0,1,1,0.7778,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,エクレア,regular,11,3,9,12,9,3,0,2,2,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,シュー,regular,25,3,25,28,28,0,0,-3,3,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,パール,regular,9,8,2,9,8,1,1,1,1,0.8889,Low closing stock,False,True,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,プリン,regular,7,0,8,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,リッチエクレア,regular,7,1,7,7,6,1,1,1,1,0.8571,Low closing stock,False,True,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,リッチシュー,regular,15,1,16,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_A,季節シュー,seasonal,10,1,10,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,アップルパイ,regular,3,5,0,5,3,2,0,0,0,0.6,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,エクレア,regular,11,2,10,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,シュー,regular,22,1,24,25,22,3,0,0,0,0.88,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,パール,regular,7,2,6,8,7,1,0,0,0,0.875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,プリン,regular,10,4,7,11,8,3,0,2,2,0.7273,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,リッチエクレア,regular,5,0,6,6,6,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,リッチシュー,regular,11,2,10,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_B,季節シュー,seasonal,9,4,6,10,7,3,0,2,2,0.7,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,アップルパイ,regular,7,4,4,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,エクレア,regular,14,1,15,16,16,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,シュー,regular,30,7,27,34,32,2,0,-2,2,0.9412,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,パール,regular,10,6,5,11,7,4,0,3,3,0.6364,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,プリン,regular,11,4,8,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,リッチエクレア,regular,6,3,4,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,リッチシュー,regular,16,0,18,18,18,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-23,Shop_C,季節シュー,seasonal,12,3,10,13,9,4,0,3,3,0.6923,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,アップルパイ,regular,7,2,6,8,6,2,0,1,1,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,エクレア,regular,13,3,12,15,8,7,0,5,5,0.5333,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,シュー,regular,26,0,29,29,29,0,0,-3,3,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,パール,regular,7,1,7,8,8,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,プリン,regular,11,0,12,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,リッチエクレア,regular,9,1,9,10,8,2,0,1,1,0.8,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,リッチシュー,regular,17,1,18,19,13,6,0,4,4,0.6842,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_A,季節シュー,seasonal,12,2,11,13,11,2,0,1,1,0.8462,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,アップルパイ,regular,7,2,6,8,6,2,0,1,1,0.75,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,エクレア,regular,10,2,9,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,シュー,regular,25,3,25,28,20,8,0,5,5,0.7143,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,パール,regular,8,1,8,9,4,5,0,4,4,0.4444,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,プリン,regular,9,3,7,10,7,3,0,2,2,0.7,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,リッチエクレア,regular,7,0,8,8,7,1,0,0,0,0.875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,リッチシュー,regular,14,0,16,16,11,5,0,3,3,0.6875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_B,季節シュー,seasonal,13,3,12,15,8,7,0,5,5,0.5333,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,アップルパイ,regular,9,0,10,10,8,2,0,1,1,0.8,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,エクレア,regular,13,0,15,15,13,2,0,0,0,0.8667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,シュー,regular,35,2,37,39,34,5,0,1,1,0.8718,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,パール,regular,9,4,6,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,プリン,regular,12,0,13,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,リッチエクレア,regular,8,0,9,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,リッチシュー,regular,15,0,17,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-24,Shop_C,季節シュー,seasonal,11,4,8,12,12,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,アップルパイ,regular,6,2,5,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,エクレア,regular,15,7,10,17,17,0,0,-2,2,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,シュー,regular,37,0,41,41,34,7,0,3,3,0.8293,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,パール,regular,10,0,11,11,11,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,プリン,regular,14,0,16,16,15,1,0,-1,1,0.9375,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,リッチエクレア,regular,10,2,9,11,9,2,0,1,1,0.8182,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,リッチシュー,regular,21,6,18,24,21,3,0,0,0,0.875,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_A,季節シュー,seasonal,13,2,13,15,13,2,0,0,0,0.8667,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,アップルパイ,regular,6,2,5,7,7,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,エクレア,regular,12,2,11,13,12,1,0,0,0,0.9231,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,シュー,regular,30,8,26,34,27,7,0,3,3,0.7941,Stock remaining,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,パール,regular,9,5,5,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,プリン,regular,9,3,7,10,10,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,リッチエクレア,regular,8,1,8,9,9,0,0,-1,1,1.0,Sold out,True,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,リッチシュー,regular,15,5,12,17,16,1,0,-1,1,0.9412,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
2026-07-25,Shop_B,季節シュー,seasonal,11,7,5,12,10,2,0,1,1,0.8333,Low closing stock,False,False,Same-morning preparation,False,None,None,None,inventory
